NUC_CYT_SMAD2_1_task1,_1_task1
0.25497397132332694,0.0
0.2531283733305311,1.4
0.25954807040395295,2.8
0.28265467511447967,4.199999999999999
0.32061755717177165,5.6
0.3693981317268863,7.0
0.42525182886582147,8.399999999999999
0.485210503155956,9.799999999999999
0.5470876460682208,11.2
0.6093711583547299,12.6
0.6710802751742725,14.0
0.7316200676284255,15.399999999999999
0.7906541408902802,16.799999999999997
0.8480053419581014,18.2
0.9035851720940654,19.599999999999998
0.9573478525767468,21.0
1.0092632759210685,22.4
1.0593031431230393,23.799999999999997
1.1074355204925737,25.2
1.1536243706478406,26.599999999999998
1.1978315788443692,28.0
1.240019954298674,29.4
1.2801562560855102,30.799999999999997
1.3182137946273855,32.199999999999996
1.3541743823577996,33.599999999999994
1.3880296290928769,35.0
1.4197815712845012,36.4
1.449442797205399,37.8
1.477036147330942,39.199999999999996
1.502594100027938,40.599999999999994
1.5261579464443498,42.0
1.5477768252264281,43.4
1.567506689106285,44.8
1.585409243417704,46.199999999999996
1.6015509391481855,47.599999999999994
1.6160019333396554,49.0
1.6288352038417722,50.4
1.6401256623832752,51.8
1.649949372181767,53.199999999999996
1.6583828785626755,54.599999999999994
1.6655025732796331,56.0
1.6713841586724503,57.4
1.6761021962430878,58.8
1.6797296970819717,60.199999999999996
1.6823378439601082,61.599999999999994
1.6839956479661042,62.99999999999999
1.6847698019763702,64.39999999999999
1.6847244894676978,65.8
1.6839212562135812,67.19999999999999
1.6824189725784204,68.6
1.680273753444202,70.0
1.6775388957503263,71.39999999999999
1.6742649507927125,72.8
1.670499723248914,74.19999999999999
1.6662883380586637,75.6
1.6616732847643845,77.0
1.6566944526993104,78.39999999999999
1.6513892689949792,79.8
1.645792753960786,81.19999999999999
1.6399376282146767,82.6
1.6338544227379463,84.0
1.6275715315986479,85.39999999999999
1.6211153356737287,86.8
1.6145103261534546,88.19999999999999
1.6077792015382275,89.6
1.6009429079164357,91.0
1.5940207935344517,92.39999999999999
1.5870306848011881,93.8
1.5799889749845315,95.19999999999999
1.5729107136085627,96.6
1.5658096814013298,98.0
1.5586984989139454,99.39999999999999
1.55158866840495,100.8
1.5444906440528143,102.19999999999999
1.537413939941877,103.6
1.5303671768855018,105.0
1.5233581375393135,106.39999999999999
1.5163938043374612,107.8
1.5094804612159618,109.19999999999999
1.5026237286358675,110.6
1.4958285965287805,112.0
1.489099480224055,113.39999999999999
1.4824402767631728,114.8
1.475854386167185,116.19999999999999
1.469344759496836,117.6
1.462913929919555,118.99999999999999
1.4565640500127202,120.39999999999999
1.4502969186926848,121.8
1.4441140135716388,123.19999999999999
1.4380165143973604,124.6
1.4320053259384053,125.99999999999999
1.4260811078223894,127.39999999999999
1.4202443002661138,128.79999999999998
1.4144951266980732,130.2
1.408833632330213,131.6
1.4032596895578178,133.0
1.3977730062588432,134.39999999999998
1.3923731679340607,135.79999999999998
1.3870596236009787,137.2
1.3818317112389655,138.6
1.3766886750346694,140.0
1.3716296629194853,141.39999999999998
1.3666537411766098,142.79999999999998
1.3617599059414085,144.2
1.3569470972884288,145.6
1.3522141957028497,147.0
1.347560038315762,148.39999999999998
1.3429834194506185,149.79999999999998
1.3384830972925852,151.2
1.3340578151195985,152.6
1.3297062794568038,154.0
1.3254271827463326,155.39999999999998
1.3212192020680984,156.79999999999998
1.3170810063476426,158.2
1.3130112576963193,159.6
1.3090086149861224,161.0
1.3050717372662308,162.39999999999998
1.3011992850065544,163.79999999999998
1.2973899230736892,165.2
1.293642325991371,166.6
1.2899551757960295,168.0
1.2863271661005935,169.39999999999998
1.2827570030492983,170.79999999999998
1.2792434066225196,172.2
1.2757851122187882,173.6
1.2723808718515173,175.0
1.2690294540832172,176.39999999999998
